Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,9/22/2020,45049,105226,9955
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,9/23/2020,44434,106887,9959
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,9/24/2020,40555,108768,9965
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,9/25/2020,37845,110976,9969
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,9/26/2020,33439,112803,9974
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,9/27/2020,20395,114179,9980
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,9/28/2020,28557,115353,9987
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,9/29/2020,48302,117115,10001
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,9/30/2020,46694,118452,10016
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/1/2020,41752,121059,10023
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/2/2020,41778,124234,10037
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/3/2020,34240,127623,10044
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/4/2020,17961,130235,10064
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/5/2020,27391,132203,10078
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/6/2020,45882,134291,10092
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/7/2020,54459,137868,10108
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/8/2020,50165,143596,10126
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/9/2020,53750,148981,10151
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/10/2020,47596,156931,10175
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/11/2020,30373,162258,10191
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/12/2020,44535,165880,10211
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/13/2020,59534,173240,10244
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/14/2020,72976,181511,10278
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/15/2020,66245,191959,10327
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/16/2020,68692,202151,10359
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/17/2020,61898,213115,10392
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/18/2020,44687,222253,10413
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/19/2020,55919,230480,10443
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/20/2020,78330,240159,10489
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/21/2020,80813,253386,10539
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/22/2020,79976,270132,10588
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/23/2020,69152,287700,10658
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/24/2020,63603,305409,10737
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/25/2020,39465,321031,10810
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/26/2020,50159,333718,10899
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/27/2020,71448,347289,11038
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/28/2020,78091,368337,11170
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/29/2020,71916,392258,11308
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/30/2020,66016,412314,11452
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,10/31/2020,54584,429229,11625
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/1/2020,24162,441018,11737
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/2/2020,28928,447355,11858
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/3/2020,54875,452541,12126
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/4/2020,44998,468213,12331
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/5/2020,45721,479341,12520
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/6/2020,39364,488044,12708
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/7/2020,32359,494168,12907
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/8/2020,13302,500789,13055
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/9/2020,22364,503182,13216
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/10/2020,39202,507475,13561
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/11/2020,31789,515391,13758
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/12/2020,28050,520393,13891
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/13/2020,37803,525012,14106
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/14/2020,26469,531280,14303
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/15/2020,13824,535939,14421
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/16/2020,21451,537871,14616
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/17/2020,40333,540605,14839
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/18/2020,36628,545787,15025
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/19/2020,35245,550264,15196
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/20/2020,34399,553680,15352
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/21/2020,21511,556904,15522
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/22/2020,10728,558779,15618
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/23/2020,22544,559902,15755
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/24/2020,42285,561803,15938
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/25/2020,37197,564967,16077
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/26/2020,34179,567532,16219
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/27/2020,33695,570829,16339
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/28/2020,25778,574448,16461
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/29/2020,9627,576599,16547
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,11/30/2020,23531,577345,16645
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/1/2020,44349,579212,16786
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/2/2020,36654,582252,16911
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/3/2020,34152,584857,17033
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/4/2020,36224,587439,17142
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/5/2020,24746,589942,17254
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/6/2020,10537,591756,17320
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/7/2020,26604,592615,17386
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/8/2020,45892,594572,17507
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/9/2020,41507,597643,17603
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/10/2020,38196,600397,17692
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/11/2020,38584,600397,17692
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/12/2020,29980,603159,17792
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/13/2020,13636,608137,17951
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/14/2020,31456,609211,18054
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/15/2020,52970,611422,18178
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/16/2020,50561,615058,18278
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/17/2020,46278,618204,18371
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/18/2020,42272,621039,18455
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/19/2020,32931,623760,18545
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/20/2020,14442,625930,18626
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/21/2020,32482,626911,18697
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/22/2020,51824,629109,18821
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/23/2020,41195,632321,18939
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/24/2020,36888,634904,19038
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/25/2020,13057,637246,19089
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/26/2020,17854,638030,19158
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/27/2020,13429,638877,19200
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/28/2020,29045,639734,19234
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/29/2020,41404,641411,19361
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/30/2020,32675,644242,19441
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,12/31/2020,30503,646496,19528
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/1/2021,11933,648289,19581
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/2/2021,18574,649169,19644
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/3/2021,17636,650011,19701
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/4/2021,40220,650887,19750
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/5/2021,60048,652735,19827
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/6/2021,55204,655732,19883
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/7/2021,44293,658655,19936
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/8/2021,46404,660703,19992
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/9/2021,37362,662694,20038
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/10/2021,22898,664263,20078
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/11/2021,43975,665223,20122
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/12/2021,67085,667322,20194
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/13/2021,56750,670249,20250
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/14/2021,42904,672886,20294
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/15/2021,41361,675089,20352
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/16/2021,31244,677209,20396
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/17/2021,,678839,20435
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/18/2021,,679771,20472
Belgium,Europe,50.5,4.47,10,5.64,3.01,42658.58,11372068,41,19,1/19/2021,,681250,20554
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/11/2020,,2,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/12/2020,,2,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/13/2020,,3,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/14/2020,,10,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/15/2020,7,10,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/16/2020,12,11,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/17/2020,5,11,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/18/2020,1,12,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/19/2020,33,12,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/20/2020,27,15,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/21/2020,,19,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/22/2020,,24,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/23/2020,45,27,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/24/2020,,29,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/25/2020,,32,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/26/2020,,43,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/27/2020,,61,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/28/2020,,74,
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/29/2020,,81,1
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/30/2020,,97,4
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,3/31/2020,82,107,6
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/1/2020,57,115,7
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/2/2020,,123,8
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/3/2020,,132,9
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/4/2020,,139,10
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/5/2020,,157,10
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/6/2020,,183,11
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/7/2020,132,194,14
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/8/2020,194,210,15
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/9/2020,122,264,18
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/10/2020,188,268,19
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/11/2020,171,275,20
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/12/2020,172,300,24
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/13/2020,,330,27
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/14/2020,,354,28
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/15/2020,311,397,28
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/16/2020,189,441,29
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/17/2020,154,465,31
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/18/2020,350,493,31
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/19/2020,212,520,32
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/20/2020,163,564,33
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/21/2020,122,598,34
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/22/2020,435,609,37
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/23/2020,140,703,43
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/24/2020,302,807,44
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/25/2020,275,866,46
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/26/2020,219,950,50
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/27/2020,197,1014,53
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/28/2020,133,1053,55
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/29/2020,,1110,59
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,4/30/2020,,1167,62
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/1/2020,424,1229,66
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/2/2020,676,1470,71
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/3/2020,429,1594,76
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/4/2020,531,1681,82
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/5/2020,384,1802,86
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/6/2020,161,1886,91
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/7/2020,943,2081,102
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/8/2020,552,2266,106
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/9/2020,,2437,114
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/10/2020,,2556,118
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/11/2020,882,2831,122
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/12/2020,527,2964,128
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/13/2020,525,3148,142
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/14/2020,554,3372,152
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/15/2020,644,3577,164
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/16/2020,853,3826,165
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/17/2020,748,4088,169
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/18/2020,377,4263,174
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/19/2020,779,4481,189
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/20/2020,1006,4919,199
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/21/2020,723,5187,215
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/22/2020,807,5579,230
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/23/2020,1109,5915,240
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/24/2020,789,6263,250
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/25/2020,779,6660,261
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/26/2020,866,7136,274
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/27/2020,1426,7768,280
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/28/2020,1125,8387,293
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/29/2020,775,8731,300
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/30/2020,1274,9592,310
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,5/31/2020,718,9982,313
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/1/2020,1083,10531,343
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/2/2020,1146,10991,376
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/3/2020,1300,11638,400
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/4/2020,1460,12245,415
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/5/2020,1304,12728,427
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/6/2020,1280,13358,454
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/7/2020,746,13643,465
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/8/2020,816,13949,475
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/9/2020,1518,14644,487
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/10/2020,1425,15281,512
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/11/2020,1706,16165,533
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/12/2020,1774,16929,559
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/13/2020,1554,17842,585
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/14/2020,1303,18459,611
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/15/2020,1384,19073,632
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/16/2020,1358,19883,659
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/17/2020,1222,20685,679
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/18/2020,1420,21499,697
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/19/2020,2358,22476,715
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/20/2020,1850,23512,740
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/21/2020,1825,24388,773
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/22/2020,2666,25493,820
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/23/2020,1756,26389,846
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/24/2020,1735,27487,876
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/25/2020,1651,28503,913
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/26/2020,2033,29423,934
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/27/2020,2242,30676,970
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/28/2020,1364,31524,1014
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/29/2020,1036,32125,1071
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,6/30/2020,2194,33219,1123
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/1/2020,1947,34227,1201
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/2/2020,2154,35528,1271
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/3/2020,2219,36818,1320
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/4/2020,2172,38071,1378
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/5/2020,2920,39297,1434
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/6/2020,1940,40509,1476
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/7/2020,1833,41545,1530
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/8/2020,2177,42984,1577
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/9/2020,2031,44113,1638
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/10/2020,2196,45565,1702
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/11/2020,2699,47200,1754
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/12/2020,1869,48187,1807
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/13/2020,1705,49250,1866
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/14/2020,2449,50867,1898
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/15/2020,2460,52218,1942
Bolivia,South America,-16.29,-63.59,20,1.1,0.47,6885.83,11051600,25,7,7/16/2020,2875,54156,1984
